Company code,Fiscal year,Document number,Debit cost center,Credit cost center,Debit profit center,Credit profit center,Debit account AP clearing,Credit account AP clearing,Debit account AR clearing,Credit account AR clearing,Debit account types,Credit account types,Debit accounts,Credit accounts,Debit GL account text combine,Credit GL account text combine,Debit GL account text,Credit GL account text,Debit GL account is bank,Credit GL account is bank,Debit P&L,Credit P&L,Debit customer name,Credit customer name,Debit supplier name,Credit supplier name,Debit asset,Debit asset description,Credit asset,Credit asset description,Debit supplier is customer,Debit supplier is customer name,Credit supplier is customer,Credit supplier is customer name,Debit customer is supplier,Debit customer is supplier name,Credit customer is supplier,Credit customer is supplier name,Debit GL account found in CSKB,Credit GL account found in CSKB,Company code description,Fiscal period,Document type,Document type description,Posting date,Document date,Input date,Transaction code,Transaction code text,Ref transaction,Local currency,User name,User name text,Entry type,Debit account type description,Credit account type description,Debit supplier,Credit supplier,Debit supplier group,Credit supplier group,Debit supplier group text,Credit supplier group text,Debit customer,Credit customer,Debit customer group,Credit customer group,Debit customer group description,Credit customer group description,Debit tango account,Credit tango account,Debit document amount,Debit amount (Custom),Credit document amount,Credit amount (Custom)
5385,2021,2000000220,:Not assigned,:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,_,,_,K,S_S,200100,0000100510_0000700704,0000200100 : AP Recon Trade Vndr,0000100510 : COU-534779Op_0000700704 : Gn FX NonIC Liab,AP Recon Trade Vndr,COU-534779Op_Gn FX NonIC Liab,,Y_,,_Y,,_,CUSHMAN & WAKEFIELD,_,|,,|_|,_,,,_,_,,,_,_,,_,Left Bank Pictures Ltd,12,KZ,Vendor Payment,24-03-21,26-02-21,25-03-21,FBZ2,Post Outgoing Payments,BKPF,GBP,DBARLOW,,Manual,Vendors,G/L accounts_G/L accounts,10184015,_,ZV01,_,External Vendors,_,,_,_,_,_,_,203000,101000_702000,2394.61,3328.53,-2394.61,-3328.53
5385,2021,2000000221,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,100530,120954,0000100530 : COU-701325Op,0000120954 : ST Adv s/Sony_GBP,COU-701325Op,ST Adv s/Sony_GBP,Y,,,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,12,ZA,Affiliated Party,24-03-21,5/3/2021,25-03-21,FB50,G/L Acct Pstg: Single Screen Trans.,BKPF,GBP,DBARLOW,,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,101000,202100,500000.0,687597.12,-500000.0,-687597.12
5385,2021,2000000222,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,153106,253106,0000153106 : IC Recv-Settle-Forex,0000253106 : IC Pay-Settle-FX,IC Recv-Settle-Forex,IC Pay-Settle-FX,,,,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,12,OA,Conv Affiliate Party,24-03-21,24-03-21,31-03-21,FBB1,Post Foreign Currency Valn,BKPF,GBP,ISULTAN,Irfan Sultan,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,153000,260000,0.0,0.04,0.0,-0.04
5385,2021,2100000000,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,153105,153110,0000153105 : IC Recv-Settle,0000153110 : Convr Acct IC Recv,IC Recv-Settle,Convr Acct IC Recv,,,,,Left Bank Pictures (Film) Limited,_,,,|,,|,,_,,,,C538730527,Left Bank Pictures (Film) Limited,,,,,Left Bank Pictures Ltd,7,DR,Customer Invoice,30-09-20,30-09-20,21-10-20,YFFI_INTIC,International ICTransaction-Initiate,BKPFF,GBP,DBARLOW,,Manual,Customers,G/L accounts,,,_,_,_,_,C538730527,,Z2IC,_,Intercompany-Two Step,_,153000,153000,4312054.86,5546621.98,-4312054.86,-5546621.98
5385,2021,2100000001,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,153105,153110,0000153105 : IC Recv-Settle,0000153110 : Convr Acct IC Recv,IC Recv-Settle,Convr Acct IC Recv,,,,,Left Bank Pictures (TV) Ltd,_,,,|,,|,,_,,,,C542030627,Left Bank Pictures (TV) Ltd,,,,,Left Bank Pictures Ltd,7,DR,Customer Invoice,30-09-20,30-09-20,21-10-20,YFFI_INTIC,International ICTransaction-Initiate,BKPFF,GBP,DBARLOW,,Manual,Customers,G/L accounts,,,_,_,_,_,C542030627,,Z2IC,_,Intercompany-Two Step,_,153000,153000,8132.5,10460.88,-8132.5,-10460.88
5385,2021,2100000002,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,153105,153110,0000153105 : IC Recv-Settle,0000153110 : Convr Acct IC Recv,IC Recv-Settle,Convr Acct IC Recv,,,,,LBP TV 2 Ltd,_,,,|,,|,,_,,,,C542130627,LBP TV 2 Ltd,,,,,Left Bank Pictures Ltd,7,DR,Customer Invoice,30-09-20,30-09-20,21-10-20,YFFI_INTIC,International ICTransaction-Initiate,BKPFF,GBP,DBARLOW,,Manual,Customers,G/L accounts,,,_,_,_,_,C542130627,,Z2IC,_,Intercompany-Two Step,_,153000,153000,10946773.18,14080899.87,-10946773.18,-14080899.87
5385,2021,2300000000,0000303402:OFFICE (CC5385),:Not assigned_:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,__,,__,S,S_S_S,646000,0000170425_0000170325_0000170825,0000646000 : Depr Expn,0000170425 : Accum Dep Fur&FixNR_0000170325 : Accum Dep Lshld NR_0000170825 : Accum Depr HW NR,Depr Expn,Accum Dep Fur&FixNR_Accum Dep Lshld NR_Accum Depr HW NR,,__,Y,__,,_,,__,|,,|_|_|,__,_,,__,__,,,__,__,Y,__,Left Bank Pictures Ltd,7,AF,Depreciation Posting,23-10-20,23-10-20,28-10-20,AFABN,Post Depreciation,AMDP,GBP,SCAINE,Stephanie Caine,Regular,G/L accounts,G/L accounts_G/L accounts_G/L accounts,,__,_,_,_,_,,__,_,_,_,_,603700,156600_156400_156800,5308.66,6833.11,-5308.66,-6833.11
5385,2021,2300000001,0000303402:OFFICE (CC5385),:Not assigned_:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,__,,__,S,S_S_S,646000,0000170425_0000170325_0000170825,0000646000 : Depr Expn,0000170425 : Accum Dep Fur&FixNR_0000170325 : Accum Dep Lshld NR_0000170825 : Accum Depr HW NR,Depr Expn,Accum Dep Fur&FixNR_Accum Dep Lshld NR_Accum Depr HW NR,,__,Y,__,,_,,__,|,,|_|_|,__,_,,__,__,,,__,__,Y,__,Left Bank Pictures Ltd,8,AF,Depreciation Posting,19-11-20,19-11-20,24-11-20,AFABN,Post Depreciation,AMDP,GBP,SCAINE,Stephanie Caine,Regular,G/L accounts,G/L accounts_G/L accounts_G/L accounts,,__,_,_,_,_,,__,_,_,_,_,603700,156600_156400_156800,5117.07,6586.54,-5117.07,-6586.54
5385,2021,2300000002,0000303402:OFFICE (CC5385),:Not assigned_:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,__,,__,S,S_S_S,646000,0000170325_0000170425_0000170825,0000646000 : Depr Expn,0000170325 : Accum Dep Lshld NR_0000170425 : Accum Dep Fur&FixNR_0000170825 : Accum Depr HW NR,Depr Expn,Accum Dep Lshld NR_Accum Dep Fur&FixNR_Accum Depr HW NR,,__,Y,__,,_,,__,|,,|_|_|,__,_,,__,__,,,__,__,Y,__,Left Bank Pictures Ltd,9,AF,Depreciation Posting,16-12-20,16-12-20,17-12-20,AFABN,Post Depreciation,AMDP,GBP,SCAINE,Stephanie Caine,Regular,G/L accounts,G/L accounts_G/L accounts_G/L accounts,,__,_,_,_,_,,__,_,_,_,_,603700,156400_156600_156800,4752.23,6117.35,-4752.23,-6117.35
5385,2021,2300000003,0000303402:OFFICE (CC5385),:Not assigned_:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,__,,__,S,S_S_S,646000,0000170325_0000170425_0000170825,0000646000 : Depr Expn,0000170325 : Accum Dep Lshld NR_0000170425 : Accum Dep Fur&FixNR_0000170825 : Accum Depr HW NR,Depr Expn,Accum Dep Lshld NR_Accum Dep Fur&FixNR_Accum Depr HW NR,,__,Y,__,,_,,__,|,,|_|_|,__,_,,__,__,,,__,__,Y,__,Left Bank Pictures Ltd,10,AF,Depreciation Posting,22-01-21,22-01-21,26-01-21,AFABN,Post Depreciation,AMDP,GBP,SCAINE,Stephanie Caine,Regular,G/L accounts,G/L accounts_G/L accounts_G/L accounts,,__,_,_,_,_,,__,_,_,_,_,603700,156400_156600_156800,4718.94,6074.45,-4718.94,-6074.45
5385,2021,2300000004,0000303402:OFFICE (CC5385),:Not assigned_:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,__,,__,S,S_S_S,646000,0000170325_0000170425_0000170825,0000646000 : Depr Expn,0000170325 : Accum Dep Lshld NR_0000170425 : Accum Dep Fur&FixNR_0000170825 : Accum Depr HW NR,Depr Expn,Accum Dep Lshld NR_Accum Dep Fur&FixNR_Accum Depr HW NR,,__,Y,__,,_,,__,|,,|_|_|,__,_,,__,__,,,__,__,Y,__,Left Bank Pictures Ltd,11,AF,Depreciation Posting,19-02-21,19-02-21,21-02-21,AFABN,Post Depreciation,AMDP,GBP,SCAINE,Stephanie Caine,Regular,G/L accounts,G/L accounts_G/L accounts_G/L accounts,,__,_,_,_,_,,__,_,_,_,_,603700,156400_156600_156800,3890.22,5008.53,-3890.22,-5008.53
5385,2021,2300000005,0000303402:OFFICE (CC5385),:Not assigned_:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,__,,__,S,S_S_S,646000,0000170325_0000170425_0000170825,0000646000 : Depr Expn,0000170325 : Accum Dep Lshld NR_0000170425 : Accum Dep Fur&FixNR_0000170825 : Accum Depr HW NR,Depr Expn,Accum Dep Lshld NR_Accum Dep Fur&FixNR_Accum Depr HW NR,,__,Y,__,,_,,__,|,,|_|_|,__,_,,__,__,,,__,__,Y,__,Left Bank Pictures Ltd,12,AF,Depreciation Posting,24-03-21,24-03-21,25-03-21,AFABN,Post Depreciation,AMDP,GBP,SCAINE,Stephanie Caine,Regular,G/L accounts,G/L accounts_G/L accounts_G/L accounts,,__,_,_,_,_,,__,_,_,_,_,603700,156400_156600_156800,3920.3,5050.19,-3920.3,-5050.19
5385,2021,3200000000,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,120100,402050,0000120100 : AR Tr,0000402050 : Rev NTitle,AR Tr,Rev NTitle,,,,Y,PRS Royalties,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,7,IC,Cust Inv Misc-INTL,1/10/2020,1/10/2020,23-10-20,FB70,Enter Outgoing Invoices,BKPF,GBP,DBARLOW,,Manual,Customers,G/L accounts,,,_,_,_,_,50009229,,Z006,_,FI International Customers,_,102000,401220,29.15,37.66,-29.15,-37.66
5385,2021,3200000001,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,120100,402050,0000120100 : AR Tr,0000402050 : Rev NTitle,AR Tr,Rev NTitle,,,,Y,PRS Royalties,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,7,IC,Cust Inv Misc-INTL,15-10-20,15-10-20,23-10-20,FB70,Enter Outgoing Invoices,BKPF,GBP,DBARLOW,,Manual,Customers,G/L accounts,,,_,_,_,_,50009229,,Z006,_,FI International Customers,_,102000,401220,3.32,4.32,-3.32,-4.32
5385,2021,3200000002,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,120100,402050,0000120100 : AR Tr,0000402050 : Rev NTitle,AR Tr,Rev NTitle,,,,Y,PRS Royalties,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,7,IC,Cust Inv Misc-INTL,15-10-20,15-10-20,23-10-20,FB70,Enter Outgoing Invoices,BKPF,GBP,DBARLOW,,Manual,Customers,G/L accounts,,,_,_,_,_,50009229,,Z006,_,FI International Customers,_,102000,401220,37.64,48.98,-37.64,-48.98
5385,2021,3200000003,:Not assigned,:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,_,,_,D,S_S,120100,0000140212_0000210910,0000120100 : AR Tr,0000140212 : TV Orig Prod-Ppd Inv_0000210910 : Output VAT-Collected,AR Tr,TV Orig Prod-Ppd Inv_Output VAT-Collected,,_,,_,LBM White Lines Ltd,_,,_,|,,|_|,_,_,,_,_,,,_,_,,_,Left Bank Pictures Ltd,7,IC,Cust Inv Misc-INTL,23-10-20,23-10-20,23-10-20,FB70,Enter Outgoing Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts_G/L accounts,,_,_,_,_,_,50009235,_,Z006,_,FI International Customers,_,102000,108700_207000,442.58,579.03,-442.58,-579.03
5385,2021,3200000004,:Not assigned,:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,_,,_,D,S_S,120100,0000140212_0000210910,0000120100 : AR Tr,0000140212 : TV Orig Prod-Ppd Inv_0000210910 : Output VAT-Collected,AR Tr,TV Orig Prod-Ppd Inv_Output VAT-Collected,,_,,_,LBM Behind Her Eyes Ltd,_,,_,|,,|_|,_,_,,_,_,,,_,_,,_,Left Bank Pictures Ltd,7,IC,Cust Inv Misc-INTL,23-10-20,23-10-20,23-10-20,FB70,Enter Outgoing Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts_G/L accounts,,_,_,_,_,_,50009242,_,Z006,_,FI International Customers,_,102000,108700_207000,508.9,665.79,-508.9,-665.79
5385,2021,3200000005,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,120100,140212,0000120100 : AR Tr,0000140212 : TV Orig Prod-Ppd Inv,AR Tr,TV Orig Prod-Ppd Inv,,,,,LBP Crown 4 Ltd,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,7,IC,Cust Inv Misc-INTL,23-10-20,23-10-20,23-10-20,FB70,Enter Outgoing Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts,,,_,_,_,_,50009233,,Z006,_,FI International Customers,_,102000,108700,2096.5,2742.85,-2096.5,-2742.85
5385,2021,3200000006,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,120100,140212,0000120100 : AR Tr,0000140212 : TV Orig Prod-Ppd Inv,AR Tr,TV Orig Prod-Ppd Inv,,,,,LBP Strike Back 8 Ltd,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,7,IC,Cust Inv Misc-INTL,23-10-20,23-10-20,23-10-20,FB70,Enter Outgoing Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts,,,_,_,_,_,50009234,,Z006,_,FI International Customers,_,102000,108700,867.89,1135.46,-867.89,-1135.46
5385,2021,3200000007,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,153105,100530,0000153105 : IC Recv-Settle,0000100530 : COU-701325Op,IC Recv-Settle,COU-701325Op,,Y,,,Left Bank Pictures(TV)Ltd,_,,,|,,|,,_,,,,C538630527,Left Bank Pictures(TV)Ltd,,,,,Left Bank Pictures Ltd,7,IC,Cust Inv Misc-INTL,22-10-20,22-10-20,27-10-20,YFFI_INTIC,International ICTransaction-Initiate,BKPFF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts,,,_,_,_,_,C538630527,,Z2IC,_,Intercompany-Two Step,_,153000,101000,4155000.0,5463439.01,-4155000.0,-5463439.01
5385,2021,3200000008,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,153105,516100,0000153105 : IC Recv-Settle,0000516100 : Duty/Levy,IC Recv-Settle,Duty/Levy,,,,Y,Left Bank Pictures(TV)Ltd,_,,,|,,|,,_,,,,C538630527,Left Bank Pictures(TV)Ltd,,,,Y,Left Bank Pictures Ltd,7,IC,Cust Inv Misc-INTL,23-10-20,23-10-20,27-10-20,YFFI_INTIC,International ICTransaction-Initiate,BKPFF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts,,,_,_,_,_,C538630527,,Z2IC,_,Intercompany-Two Step,_,153000,553010,2678.59,3504.4,-2678.59,-3504.4
5385,2021,3200000009,:Not assigned,:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,_,,_,D,S_S,153105,0000516100_0000140212,0000153105 : IC Recv-Settle,0000516100 : Duty/Levy_0000140212 : TV Orig Prod-Ppd Inv,IC Recv-Settle,Duty/Levy_TV Orig Prod-Ppd Inv,,_,,Y_,LBP TV 2 Ltd,_,,_,|,,|_|,_,_,,_,_,C542130627,LBP TV 2 Ltd,_,_,,Y_,Left Bank Pictures Ltd,7,IC,Cust Inv Misc-INTL,23-10-20,23-10-20,27-10-20,YFFI_INTIC,International ICTransaction-Initiate,BKPFF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts_G/L accounts,,_,_,_,_,_,C542130627,_,Z2IC,_,Intercompany-Two Step,_,153000,553010_108700,3647.26,4771.71,-3647.26,-4771.71
5385,2021,3200000010,:Not assigned,0000303402:OFFICE (CC5385),0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,153105,647030,0000153105 : IC Recv-Settle,0000647030 : Alloc General OH,IC Recv-Settle,Alloc General OH,,,,Y,Left Bank Pictures(TV)Ltd,_,,,|,,|,,_,,,,C538630527,Left Bank Pictures(TV)Ltd,,,,Y,Left Bank Pictures Ltd,7,IC,Cust Inv Misc-INTL,23-10-20,23-10-20,29-10-20,YFFI_INTIC,International ICTransaction-Initiate,BKPFF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts,,,_,_,_,_,C538630527,,Z2IC,_,Intercompany-Two Step,_,153000,608800,141067.02,184558.15,-141067.02,-184558.15
5385,2021,3200000011,:Not assigned,0000303402:OFFICE (CC5385),0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,153105,647030,0000153105 : IC Recv-Settle,0000647030 : Alloc General OH,IC Recv-Settle,Alloc General OH,,,,Y,LBP TV 2 Ltd,_,,,|,,|,,_,,,,C542130627,LBP TV 2 Ltd,,,,Y,Left Bank Pictures Ltd,7,IC,Cust Inv Misc-INTL,23-10-20,23-10-20,29-10-20,YFFI_INTIC,International ICTransaction-Initiate,BKPFF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts,,,_,_,_,_,C542130627,,Z2IC,_,Intercompany-Two Step,_,153000,608800,346928.38,453886.81,-346928.38,-453886.81
5385,2021,3200000012,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,153105,800550,0000153105 : IC Recv-Settle,0000800550 : Int Expn - Leases,IC Recv-Settle,Int Expn - Leases,,,,Y,Left Bank Pictures(TV)Ltd,_,,,|,,|,,_,,,,C538630527,Left Bank Pictures(TV)Ltd,,,,,Left Bank Pictures Ltd,8,IC,Cust Inv Misc-INTL,1/11/2020,1/11/2020,11/11/2020,YFFI_INTIC,International ICTransaction-Initiate,BKPFF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts,,,_,_,_,_,C538630527,,Z2IC,_,Intercompany-Two Step,_,153000,855000,656.3,844.2,-656.3,-844.2
5385,2021,3200000013,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,153105,800550,0000153105 : IC Recv-Settle,0000800550 : Int Expn - Leases,IC Recv-Settle,Int Expn - Leases,,,,Y,LBP TV 2 Ltd,_,,,|,,|,,_,,,,C542130627,LBP TV 2 Ltd,,,,,Left Bank Pictures Ltd,8,IC,Cust Inv Misc-INTL,1/11/2020,1/11/2020,11/11/2020,YFFI_INTIC,International ICTransaction-Initiate,BKPFF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts,,,_,_,_,_,C542130627,,Z2IC,_,Intercompany-Two Step,_,153000,855000,1567.69,2016.53,-1567.69,-2016.53
5385,2021,3200000014,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,120100,140212,0000120100 : AR Tr,0000140212 : TV Orig Prod-Ppd Inv,AR Tr,TV Orig Prod-Ppd Inv,,,,,LBP Strike Back 8 Ltd,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,8,IC,Cust Inv Misc-INTL,19-11-20,19-11-20,19-11-20,FB70,Enter Outgoing Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts,,,_,_,_,_,50009234,,Z006,_,FI International Customers,_,102000,108700,800.91,1063.05,-800.91,-1063.05
5385,2021,3200000015,:Not assigned,:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,_,,_,D,S_S,120100,0000140212_0000210910,0000120100 : AR Tr,0000140212 : TV Orig Prod-Ppd Inv_0000210910 : Output VAT-Collected,AR Tr,TV Orig Prod-Ppd Inv_Output VAT-Collected,,_,,_,LBM Behind Her Eyes Ltd,_,,_,|,,|_|,_,_,,_,_,,,_,_,,_,Left Bank Pictures Ltd,8,IC,Cust Inv Misc-INTL,19-11-20,19-11-20,19-11-20,FB70,Enter Outgoing Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts_G/L accounts,,_,_,_,_,_,50009242,_,Z006,_,FI International Customers,_,102000,108700_207000,529.98,703.44,-529.98,-703.44
5385,2021,3200000016,:Not assigned,:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,_,,_,D,S_S,120100,0000140212_0000210910,0000120100 : AR Tr,0000140212 : TV Orig Prod-Ppd Inv_0000210910 : Output VAT-Collected,AR Tr,TV Orig Prod-Ppd Inv_Output VAT-Collected,,_,,_,LBM White Lines Ltd,_,,_,|,,|_|,_,_,,_,_,,,_,_,,_,Left Bank Pictures Ltd,8,IC,Cust Inv Misc-INTL,19-11-20,19-11-20,19-11-20,FB70,Enter Outgoing Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts_G/L accounts,,_,_,_,_,_,50009235,_,Z006,_,FI International Customers,_,102000,108700_207000,15.46,20.52,-15.46,-20.52
5385,2021,3200000017,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,120100,140212,0000120100 : AR Tr,0000140212 : TV Orig Prod-Ppd Inv,AR Tr,TV Orig Prod-Ppd Inv,,,,,LBP Crown 4 Ltd,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,8,IC,Cust Inv Misc-INTL,19-11-20,19-11-20,19-11-20,FB70,Enter Outgoing Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts,,,_,_,_,_,50009233,,Z006,_,FI International Customers,_,102000,108700,16542.0,21956.17,-16542.0,-21956.17
5385,2021,3200000018,:Not assigned,:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,_,,_,D,S_S,120100,0000140212_0000210910,0000120100 : AR Tr,0000140212 : TV Orig Prod-Ppd Inv_0000210910 : Output VAT-Collected,AR Tr,TV Orig Prod-Ppd Inv_Output VAT-Collected,,_,,_,LBM Sitting in Limbo Ltd,_,,_,|,,|_|,_,_,,_,_,,,_,_,,_,Left Bank Pictures Ltd,8,IC,Cust Inv Misc-INTL,19-11-20,19-11-20,19-11-20,FB70,Enter Outgoing Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts_G/L accounts,,_,_,_,_,_,50009274,_,Z006,_,FI International Customers,_,102000,108700_207000,92.24,122.43,-92.24,-122.43
5385,2021,3200000019,:Not assigned,:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,_,,_,D,S_S,120100,0000140212_0000210910,0000120100 : AR Tr,0000140212 : TV Orig Prod-Ppd Inv_0000210910 : Output VAT-Collected,AR Tr,TV Orig Prod-Ppd Inv_Output VAT-Collected,,_,,_,LBP Outlander 6 & 7 Ltd,_,,_,|,,|_|,_,_,,_,_,,,_,_,,_,Left Bank Pictures Ltd,8,IC,Cust Inv Misc-INTL,19-11-20,19-11-20,19-11-20,FB70,Enter Outgoing Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts_G/L accounts,,_,_,_,_,_,50009275,_,Z006,_,FI International Customers,_,102000,108700_207000,4335.6,5754.64,-4335.6,-5754.64
5385,2021,3200000020,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,D,S,153105,140212,0000153105 : IC Recv-Settle,0000140212 : TV Orig Prod-Ppd Inv,IC Recv-Settle,TV Orig Prod-Ppd Inv,,,,,LBP TV 2 Ltd,_,,,|,,|,,_,,,,C542130627,LBP TV 2 Ltd,,,,,Left Bank Pictures Ltd,8,IC,Cust Inv Misc-INTL,19-11-20,19-11-20,24-11-20,YFFI_INTIC,International ICTransaction-Initiate,BKPFF,GBP,SCAINE,Stephanie Caine,Manual,Customers,G/L accounts,,,_,_,_,_,C542130627,,Z2IC,_,Intercompany-Two Step,_,153000,108700,86.19,114.4,-86.19,-114.4
